id,threshold,question,choices,answer,predicted_answer,confidence
1011,0.5,"A man and a woman agreed that the woman would rob a bank and that the man would steal a car beforehand for the woman to use as a getaway vehicle. The man stole a car and parked it two blocks from the bank. He left the car key under the floor mat with a note saying that he wanted nothing more to do with the scheme. The next day, the woman robbed the bank and ran to the spot where the man had said he would leave the stolen car. She then escaped in the car and disappeared. She never shared any of the money with the man. In a jurisdiction that has adopted the bilateral requirement for conspiracy, can the man properly be convicted of conspiring with the woman to rob the bank?","['Yes, because the man was a part of the initial planning of the robbery.'
 'Yes, because the man committed a crime (stealing a car) in furtherance of the conspiracy.'
 ""Yes, because the robbery was successful due in part to the man's actions.""
 'Yes, because the man provided the getaway vehicle.'
 'Yes, because there was an agreement to rob the bank and an overt act in furtherance of the agreement.'
 'No, because the man expressed his intention to withdraw from the conspiracy.'
 'No, because the man received no benefit from the robbery.'
 'No, because the woman did not share the money with the man.'
 'No, because the man did not participate in the actual robbery.']",E,B,0.3333333333333333
842,0.5,A manufacturer sells his merchandise at 135 percent of the cost. Find his percent of gain.,['35%' '50%' '55%' '30%' '60%' '15%' '25%' '20%' '45%' '40%'],A,C,1.0
983,0.5,"A resident announced his candidacy for state representative. A law in the state requires new political entrants, regardless of party affiliation, to obtain five times the number of signatures as other candidates who have run for office previously. The resident, however, failed to obtain the necessary number of authenticating signatures to have his name placed on the ballot. On the substantive constitutional issue regarding the validity of the authenticating requirement, the most probable judicial resolution will be to","['dismiss the cause of action because the resident did not exhaust all available state remedies.'
 'dismiss the case as the resident did not meet the set requirements.'
 'uphold the authenticating requirement as it encourages serious candidature.'
 'hold the authenticating requirement unconstitutional as violative of the due process clause of the Fourteenth Amendment.'
 'dismiss the cause of action because state election procedures are a sovereign state function.'
 'require the resident to challenge the authenticating requirement at a federal level.'
 'assign the burden of proving the validity of the authenticating requirement to thestate.'
 'hold the authenticating requirement constitutional as it maintains a fair political competition.'
 'hold the authenticating requirement unconstitutional as violative of the equal protection clause of the Fourteenth Amendment.'
 'hold the authenticating requirement unconstitutional as a violation of the First Amendment.']",G,H,0.8333333333333334
912,0.5,"Because of a sudden and unanticipated severe shortage of heating fuel, the President has ordered all offices of federal executive agencies to be open only four days per week. The President's order allows an exception to the extent that emergency circumstances require different hours of operation (as in the case of federal hospitals). When Congress enacted the appropriations statute for operating all federal executive agencies, its members assumed that the offices of those agencies would be open five days per week, but Congress did not include such a requirement in its appropriations statute or in any other statute. Is the President's order constitutional?","[""No, because the heads of the various executive agencies have final responsibility for the operation of those agencies' offices.""
 ""No, because when they passed the statute appropriating monies for the operation of executive agencies, members of Congress assumed that those agencies' offices would be open five days per week.""
 'Yes, because the Constitution vests the President with plenary authority to direct the administration of all federal agencies in any manner the President deems expedient.'
 'Yes, because the order relates to the management of the executive branch and is not prohibited by any statute.']",B,C,0.6666666666666666
964,0.5,"A father died leaving a will by which he devised a 100-acre tract to his daughter. At the time of the father's death, he believed that he owned all of the 100-acre tract. However, the father actually owned 95 acres of the tract. The other five acres were owned by a farmer. After taking possession of the tract, the daughter executed and delivered a warranty deed to a buyer, purporting to convey all 100 acres of the tract. The agreed purchase price was $100,000. According to the terms of the sale, the buyer paid the daughter a down payment of $25,000, with the unpaid portion of the purchase price (i. e. , $75,000) secured by a mortgage. The mortgage instrument described the property interest as covering all 100 acres of the tract. After the daughter buyer transaction was completed, the farmer came forward and informed the parties that she was the true record owner of five acres of the 100-acre tract. Upon the farmer's threat to sue to quiet title, the daughter negotiated a deal whereby she paid the farmer $5,000 for the five-acre tract. As part of their agreement, the farmer executed and delivered a quitclaim deed quitclaiming to the buyer all of her interest in the five-acre parcel. Thereafter, the buyer defaulted on the mortgage debt, and the daughter properly consummated foreclosure proceedings, becoming the purchaser of the tract at her own foreclosure sale. The description of the deed in the foreclosure sale referred to the tract as consisting of all 100 acres. After the foreclosure sale was finalized, the buyer brought suit claiming title in fee simple to the five-acre tract, formerly owned by the farmer. In an appropriate action to determine the title to the said five-acre tract, the buyer will","['lose, because the buyer did not have a legal claim to the five-acre tract'
 'lose, because the foreclosure proceedings were properly executed'
 ""win, because the farmer's threat to sue to quiet title was not legally binding""
 'win, because the deed from the farmer to the buyer was a quitclaim deed.'
 'win, because the quitclaim deed from the farmer to the buyer was subsequent to the deed from the daughter to the buyer and to the mortgage.'
 'lose, because the buyer defaulted on the mortgage debt'
 'win, because the daughter purchased the tract at her own foreclosure sale'
 'lose, because the doctrine of after-acquired title controls.'
 'win, because the mortgage instrument described the property interest as covering all 100 acres of the tract.']",H,B,0.75
200,0.5,Which one of the following political leaders could not be termed a 'transformational' leader?,"['Barack Obama' 'Winston Churchill' 'Franklin D. Roosevelt'
 'Martin Luther King Jr.' 'Mikhail Gorbachov' 'Nelson Mandela'
 'Mahatma Gandhi' 'Jawaharlal Nehru' 'Bill Clinton' 'Margaret Thatcher']",I,IDK,0.8333333333333334
714,0.5,"A $98 movie camera can be purchased on the installment plan for 10% down, with the balance over 24 weekly payments of $4 each. What is the annual interest rate?",['50%' '10%' '29.9%' '33.3%' '36.8%' '48%' '55%' '42%' '15%' '24%'],E,P,0.8
476,0.5,"Solve the following problems. (a) A plot of land containing 487 (1/2) acres were broken up into smaller plots containing 3 (1/4) acres apiece. Find the number of smaller plots that were formed. (b) 450 freshmen entered ahighschool. Of these only (2/3) will graduate four years later. Of those that graduate, (1/6) will receive an A average. Find how many graduating seniors will have an A average. (c) TheGoreman'sGlue Factory wishes to package 4,000 pints of glue in containerthat hold (2/3) pint each. How may containers are needed?","['145 plots, 45 graduating seniors with an A average, 6100 containers'
 '160 plots, 40 graduating seniors with an A average, 7000 containers'
 '135 plots, 65 graduating seniors with an A average, 5900 containers'
 '130 plots, 60 graduating seniors with an A average, 5000 containers'
 '125 plots, 75 graduating seniors with an A average, 5600 containers'
 '142 plots, 52 graduating seniors with an A average, 5800 containers'
 '155 plots, 42 graduating seniors with an A average, 6300 containers'
 '150 plots, 50 graduating seniors with an A average, 6000 containers'
 '140 plots, 55 graduating seniors with an A average, 6500 containers'
 '138 plots, 48 graduating seniors with an A average, 6200 containers']",H,S,1.0
861,0.5,"Assuming that each lived for the term of the policy, compare the cost of a $5,000 20-payment life insurance policy for a young man 25 years of age with a man 45 years of age.","['$3649 and $2207' '$2207 and $5000' '$110.35 and $182.45'
 '$5000 and $5000' '$1500 and $2500' '$182.45 and $110.35'
 '$4250 and $6250' '$2207 and $3649' '$3649 and $3649' '$2500 and $4500']",H,A,0.8333333333333334
847,0.5,A motorcycle with a cash price of $275 can be purchased on the installment plan for 10% down and $18.20 per month for 18 months. Find the finance charge and the percent (to the nearest 1/10 %) by which the installment price exceeds the cash price.,"['$85.10, 30.9%' '$65.10, 23.7%' '$60.10, 21.9%' '$110.10, 40.0%'
 '$95.10, 34.6%' '$90.10, 32.3%' '$100.10, 36.4%' '$75.10, 27.5%'
 '$70.10, 25.5%' '$80.10, 29.1%']",J,S,1.0
812,0.5,Paul takes out a loan of $677.21 for 90 days at a rate of 4%. How much interest will he have to pay?,"['$7.21' '$9.03' '$10.00' '$4.00' '$27.09' '$8.15' '$2.71' '$5.42' '$6.77'
 '$12.88']",I,S,1.0
991,0.5,"A suspected drug dealer was arrested after selling three grams of cocaine to undercover police agents. He was subsequently convicted in state court of possession with intent to distribute narcotics. Following his conviction, the drug dealer was sentenced to a prison term of 10 years. After being sentenced, the drug dealer's attorney appealed the conviction, citing jury misconduct. While his appeal was pending, the drug dealer was then indicted by both a federal and a state grand jury for conspiracy to distribute the same cocaine. The drug dealer's attorney filed motions to dismiss each of the new indictments on the grounds that they violate double jeopardy. In all likelihood, double jeopardy requires the dismissal of","['both indictments.'
 'the federal indictment, if the state indictment is dismissed.'
 'both indictments, if the appeal is successful.'
 'the state indictment, if the federal court conviction is upheld.'
 'neither of the indictments.'
 'the federal indictment, but not the state indictment.'
 'the state indictment, but not the federal indictment.'
 'the federal indictment, if the state court conviction is upheld.'
 'both indictments, if the appeal is unsuccessful.'
 'the state indictment, if the federal indictment is dismissed.']",E,IDK,0.6
